external_id,display_name,description,address,latitude,longitude,opening_hours_text,opening_hours_json,source,source_url,is_active,created_at,updated_at
afisha-msk-knorozov-bar-494322,Кнорозов,"Мексиканские коктейли и иероглифы майя на Пятницкой. Через Tacobar можно попасть в заведение, которое носит имя Юрия Валентиновича Кнорозова — историка, лингвиста и основателя советской школы майянистики. За спиной шеф-бармена Ильи Пудовкина — опыт работы в Gin Tonic Bar и…","Пятницкая, 59/19, стр. 5, цокольный этаж",55.7331104,37.6277999,понедельник: 18:00–24:00; вторник: 18:00–24:00; среда: 18:00–24:00; четверг: 18:00–02:00; пятница: 18:00–02:00; суббота: 18:00–02:00; воскресенье: 18:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""18:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""18:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""18:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""18:00"",""to"":""02:00"",""next_day"":true}],""fri"":[{""from"":""18:00"",""to"":""02:00"",""next_day"":true}],""sat"":[{""from"":""18:00"",""to"":""02:00"",""next_day"":true}],""sun"":[{""from"":""18:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/knorozov-bar-494322/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-kom-495033,Ком,,"М.Казенный пер., 2",55.7601047,37.6530792,понедельник: 13:00–22:00; вторник: 13:00–22:00; среда: 13:00–22:00; четверг: 13:00–22:00; пятница: 13:00–23:00; суббота: 13:00–23:00; воскресенье: 13:00–23:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""13:00"",""to"":""22:00""}],""tue"":[{""from"":""13:00"",""to"":""22:00""}],""wed"":[{""from"":""13:00"",""to"":""22:00""}],""thu"":[{""from"":""13:00"",""to"":""22:00""}],""fri"":[{""from"":""13:00"",""to"":""23:00""}],""sat"":[{""from"":""13:00"",""to"":""23:00""}],""sun"":[{""from"":""13:00"",""to"":""23:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/kom-495033/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-kong-1600999,Конг,,"Ленинградский просп., 37/6",55.7940202,37.54247,понедельник: 11:00–23:00; вторник: 11:00–23:00; среда: 11:00–23:00; четверг: 11:00–23:00; пятница: 11:00–23:00; суббота: 11:00–23:00; воскресенье: 11:00–23:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""11:00"",""to"":""23:00""}],""tue"":[{""from"":""11:00"",""to"":""23:00""}],""wed"":[{""from"":""11:00"",""to"":""23:00""}],""thu"":[{""from"":""11:00"",""to"":""23:00""}],""fri"":[{""from"":""11:00"",""to"":""23:00""}],""sat"":[{""from"":""11:00"",""to"":""23:00""}],""sun"":[{""from"":""11:00"",""to"":""23:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/kong-1600999/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-kosmos-485319,Космос,"Кафе в павильоне «Космос». Неожиданное по дизайну интерьера кафе-столовая в недрах павильона №32 на ВДНХ, куда можно попасть, получив бесплатный билет в кассе с возможностью 15-минутного обзора экспозиции. Ответственные за яркий интерьер — архитекторы сестры Сундуковы. В меню —…","просп. Мира, 119, стр. 34, ВДНХ, павильон «Космонавтика и авиация»",55.8352841,37.6214873,вторник: 11:00–22:00; среда: 11:00–22:00; четверг: 11:00–22:00; пятница: 11:00–22:00; суббота: 11:00–22:00; воскресенье: 11:00–22:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""tue"":[{""from"":""11:00"",""to"":""22:00""}],""wed"":[{""from"":""11:00"",""to"":""22:00""}],""thu"":[{""from"":""11:00"",""to"":""22:00""}],""fri"":[{""from"":""11:00"",""to"":""22:00""}],""sat"":[{""from"":""11:00"",""to"":""22:00""}],""sun"":[{""from"":""11:00"",""to"":""22:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/kosmos-485319/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-kotelnaia-470591,Котельная,"Бар на территории «Депо» от команды Noor Bar. Архитектор Сергей Покровский (Denis Simachev Shop & Bar) решил оставить на стенах аутентичную плитку бывшей котельной Миусского депо и сохранить 15-метровые потолки, под которыми в VIP-комнате можно устроить собственную вечеринку.…","Лесная, 20, стр. 5",55.77916,37.591171,понедельник: 12:00–24:00; вторник: 12:00–24:00; среда: 12:00–24:00; четверг: 12:00–24:00; пятница: 12:00–05:00; суббота: 12:00–05:00; воскресенье: 12:00–05:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""05:00"",""next_day"":true}],""sat"":[{""from"":""12:00"",""to"":""05:00"",""next_day"":true}],""sun"":[{""from"":""12:00"",""to"":""05:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/kotelnaia-470591/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-bazar-mangal-493752,Кочевники,,"Сретенка, 5, стр. 1",55.7673511,37.6313967,понедельник: 11:00–24:00; вторник: 11:00–24:00; среда: 11:00–24:00; четверг: 11:00–24:00; пятница: 11:00–24:00; суббота: 10:00–24:00; воскресенье: 10:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/bazar-mangal-493752/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-krivokolenniy-9s3-507622,Кривоколенный 9с3,,"Кривоколенный пер., 9, стр. 3",55.7628633,37.6378678,понедельник: 10:00–24:00; вторник: 10:00–24:00; среда: 10:00–24:00; четверг: 10:00–24:00; пятница: 10:00–24:00; суббота: 10:00–01:00; воскресенье: 10:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""10:00"",""to"":""01:00"",""next_day"":true}],""sun"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/krivokolenniy-9s3-507622/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-kuznetskiy-most-1600133,Кузнецкий Мост,,"Кузнецкий Мост, 6/3, стр. 3",55.7611766,37.6175011,понедельник: 09:00–24:00; вторник: 09:00–24:00; среда: 09:00–24:00; четверг: 09:00–24:00; пятница: 09:00–24:00; суббота: 09:00–24:00; воскресенье: 09:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""09:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""09:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""09:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""09:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""09:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""09:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""09:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/kuznetskiy-most-1600133/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-lado-488576,Ладо,"Бистро и бар в особняке XVII века. Проект в Кривоколенном переулке запустили основатели «Лисицы» Аня Павличенко и Станислав Захаров. Звезды барной карты — пронумерованные коктейли. Например, коктейль №5 на роме, ликере какао, базилике и биттере из альпийских трав, №7 — на…","Кривоколенный пер., 9, стр. 2",55.7628342,37.6373819,понедельник: 12:00–24:00; вторник: 12:00–24:00; среда: 12:00–24:00; четверг: 12:00–24:00; пятница: 12:00–01:00; суббота: 12:00–01:00; воскресенье: 12:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""01:00"",""next_day"":true}],""sat"":[{""from"":""12:00"",""to"":""01:00"",""next_day"":true}],""sun"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/lado-488576/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-legendar-1600754,Легендар,"Коктейльный бар и кофейня родом из Минска. «Легендар» — проект беларуса Андрея Степанца, основная идея которого закручена вокруг сказок и былин. Здесь все отсылает к мифам и легендам: и коктейльная карта с названиями напитков вроде «Русалки», «Травника» или «Перуна», и…","М.Дмитровка, 4",55.7673057,37.6067227,понедельник: 08:00–02:00; вторник: 08:00–02:00; среда: 08:00–02:00; четверг: 08:00–02:00; пятница: 08:00–04:00; суббота: 09:00–04:00; воскресенье: 09:00–02:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""08:00"",""to"":""02:00"",""next_day"":true}],""tue"":[{""from"":""08:00"",""to"":""02:00"",""next_day"":true}],""wed"":[{""from"":""08:00"",""to"":""02:00"",""next_day"":true}],""thu"":[{""from"":""08:00"",""to"":""02:00"",""next_day"":true}],""fri"":[{""from"":""08:00"",""to"":""04:00"",""next_day"":true}],""sat"":[{""from"":""09:00"",""to"":""04:00"",""next_day"":true}],""sun"":[{""from"":""09:00"",""to"":""02:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/legendar-1600754/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-lima-486253,Лима,,"Ленинградский просп., 10",55.7796748,37.5799101,понедельник: 12:00–23:00; вторник: 12:00–23:00; среда: 12:00–23:00; четверг: 12:00–23:00; пятница: 12:00–23:00; суббота: 12:00–23:00; воскресенье: 12:00–23:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""23:00""}],""tue"":[{""from"":""12:00"",""to"":""23:00""}],""wed"":[{""from"":""12:00"",""to"":""23:00""}],""thu"":[{""from"":""12:00"",""to"":""23:00""}],""fri"":[{""from"":""12:00"",""to"":""23:00""}],""sat"":[{""from"":""12:00"",""to"":""23:00""}],""sun"":[{""from"":""12:00"",""to"":""23:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/lima-486253/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-magadan-na-krasnom-oktiabre-442552,Магадан на Красном Октябре,"Рыбный ресторан на «Красном Октябре». Серийный ресторан Аркадия Новикова с морепродуктами. Рекомендуют креветки, рапана, шашлык из осетрины и все из раздела «Морские деликатесы».","Берсеневский пер., 3/10, стр. 8, арт-кластер «Красный Октябрь»",55.7418616,37.6095918,понедельник: 12:00–24:00; вторник: 12:00–24:00; среда: 12:00–24:00; четверг: 12:00–24:00; пятница: 12:00–05:00; суббота: 12:00–05:00; воскресенье: 12:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""05:00"",""next_day"":true}],""sat"":[{""from"":""12:00"",""to"":""05:00"",""next_day"":true}],""sun"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/magadan-na-krasnom-oktiabre-442552/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-mama-tuta-493092,Мама Tuta,Грузинская кухня Арама Мнацаканова. Грузинская кухня с аутентичным хлебом шотис из глиняной печки. Хачапури по-мегрельски с удвоенной порцией сыра и интригующие мини-хинкали.,"М.Бронная, 24, стр. 1",55.763198,37.5947171,понедельник: 09:00–00:30; вторник: 09:00–00:30; среда: 09:00–00:30; четверг: 09:00–00:30; пятница: 09:00–00:30; суббота: 10:00–00:30; воскресенье: 10:00–00:30,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""09:00"",""to"":""00:30"",""next_day"":true}],""tue"":[{""from"":""09:00"",""to"":""00:30"",""next_day"":true}],""wed"":[{""from"":""09:00"",""to"":""00:30"",""next_day"":true}],""thu"":[{""from"":""09:00"",""to"":""00:30"",""next_day"":true}],""fri"":[{""from"":""09:00"",""to"":""00:30"",""next_day"":true}],""sat"":[{""from"":""10:00"",""to"":""00:30"",""next_day"":true}],""sun"":[{""from"":""10:00"",""to"":""00:30"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/mama-tuta-493092/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-mama-budet-rada-di-giacomo-lombardi-456623,Мама будет рада! di Giacomo Lombardi,"Вечные ценности в исполнении Джакомо Ломбарди. Итальянский ресторан на Пушкинской площади. Меню придумал и запустил по кастрюлям и сковородкам бренд-шеф Джакомо Ломбарди, взявший за основу рецепты своей семьи. В «Мама будет рада!» готовят вечные ценности, качество которых…","Пушкинская пл., 2/1",55.7662487,37.6075482,понедельник: 11:00–24:00; вторник: 11:00–24:00; среда: 11:00–24:00; четверг: 11:00–24:00; пятница: 11:00–24:00; суббота: 11:00–24:00; воскресенье: 11:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/mama-budet-rada-di-giacomo-lombardi-456623/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-mariia-santa-493291,Мария Санта,"Убедительная Италия на Трубной. Ресторан итальянской кухни, открытый на месте чудесного «Тажина» и принадлежащий команде Татьяны Мельниковой («Хача», «Одесса-мама», «Свинья и роза»). Вокруг — убедительная Италия с белоснежными скатертями, пожившей мебелью, сельскими тарелками и…","Трубная, 15, 1 этаж",55.7693942,37.6248923,понедельник: 09:00–23:00; вторник: 09:00–23:00; среда: 09:00–23:00; четверг: 09:00–23:00; пятница: 09:00–24:00; суббота: 11:00–24:00; воскресенье: 11:00–23:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""09:00"",""to"":""23:00""}],""tue"":[{""from"":""09:00"",""to"":""23:00""}],""wed"":[{""from"":""09:00"",""to"":""23:00""}],""thu"":[{""from"":""09:00"",""to"":""23:00""}],""fri"":[{""from"":""09:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""11:00"",""to"":""23:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/mariia-santa-493291/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-mashenka-1601240,Машенька,"Творческий тандем Александра Раппопорта и Игоря Гришечкина. «Машенька» — первое большое открытие Александра Раппопорта после почти пятилетнего перерыва. Название ресторана отсылает к одноименному произведению Набокова, и все здесь подчинено русскому духу. Доминанта интерьера и…","Варварка, 14",55.7528129,37.6322826,понедельник: 12:00–24:00; вторник: 12:00–24:00; среда: 12:00–24:00; четверг: 12:00–24:00; пятница: 12:00–24:00; суббота: 12:00–24:00; воскресенье: 12:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/mashenka-1601240/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-monastyrskaya-trapeza-518631,Монастырская трапеза,,"Таганская, 58, стр. 14, Покровский монастырь",55.7374283,37.6693597,понедельник: 08:00–20:00; вторник: 08:00–20:00; среда: 08:00–20:00; четверг: 08:00–20:00; пятница: 08:00–20:00; суббота: 08:00–20:00; воскресенье: 08:00–20:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""08:00"",""to"":""20:00""}],""tue"":[{""from"":""08:00"",""to"":""20:00""}],""wed"":[{""from"":""08:00"",""to"":""20:00""}],""thu"":[{""from"":""08:00"",""to"":""20:00""}],""fri"":[{""from"":""08:00"",""to"":""20:00""}],""sat"":[{""from"":""08:00"",""to"":""20:00""}],""sun"":[{""from"":""08:00"",""to"":""20:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/monastyrskaya-trapeza-518631/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-moskva-1600700,Москва,,"Вятская, 41а",55.8004776,37.5815068,понедельник: 12:00–24:00; вторник: 12:00–24:00; среда: 12:00–24:00; четверг: 12:00–24:00; пятница: 12:00–03:00; суббота: 12:00–03:00; воскресенье: 12:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""03:00"",""next_day"":true}],""sat"":[{""from"":""12:00"",""to"":""03:00"",""next_day"":true}],""sun"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/moskva-1600700/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-moskovskii-bar-290589,Московский,Классические и экспериментальные коктейли в гостинице Four Seasons Moscow,"Охотный Ряд, 2, гостиница Four Seasons Moscow, 1 этаж",55.7570051,37.6164606,понедельник: 12:00–02:00; вторник: 12:00–02:00; среда: 12:00–02:00; четверг: 12:00–02:00; пятница: 12:00–02:00; суббота: 12:00–02:00; воскресенье: 12:00–02:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""02:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""02:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""02:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""02:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""02:00"",""next_day"":true}],""sat"":[{""from"":""12:00"",""to"":""02:00"",""next_day"":true}],""sun"":[{""from"":""12:00"",""to"":""02:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/moskovskii-bar-290589/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-mokh-volna-455640,Мох,,"Ниж.Сыромятническая, 10, стр. 7, на территории центра дизайна Artplay, вход по черной лестнице",55.7521861,37.6687744,понедельник: 12:00–23:00; вторник: 12:00–23:00; среда: 12:00–23:00; четверг: 12:00–23:00; пятница: 12:00–23:00; суббота: 12:00–23:00; воскресенье: 12:00–23:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""23:00""}],""tue"":[{""from"":""12:00"",""to"":""23:00""}],""wed"":[{""from"":""12:00"",""to"":""23:00""}],""thu"":[{""from"":""12:00"",""to"":""23:00""}],""fri"":[{""from"":""12:00"",""to"":""23:00""}],""sat"":[{""from"":""12:00"",""to"":""23:00""}],""sun"":[{""from"":""12:00"",""to"":""23:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/mokh-volna-455640/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-nauka-i-zhizn-494731,Наука и жизнь,,"Пушечная, 7/5, стр. 2",55.7608893,37.6231862,понедельник: 00:00–00:00; вторник: 00:00–00:00; среда: 00:00–00:00; четверг: 00:00–00:00; пятница: 00:00–00:00; суббота: 00:00–00:00; воскресенье: 00:00–00:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""00:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""00:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""00:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""00:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""00:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""00:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""00:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/nauka-i-zhizn-494731/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-nedalniy-vostok-518772,Недальний Восток,,"Поварская, 52/55, стр. 7",55.75838,37.5864248,понедельник: 11:00–24:00; вторник: 11:00–24:00; среда: 11:00–24:00; четверг: 11:00–24:00; пятница: 11:00–24:00; суббота: 11:00–24:00; воскресенье: 11:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/nedalniy-vostok-518772/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-neo-508152,Нео,"Прошлое, будущее и настоящее русской кухни с голограммами и лучшим видом на ВДНХ. Ресторан «Нео» открыт на крыше павильона «Атом» самарским ресторатором Евгением Реймером и рассказывает историю русской кухни. Бренд-шеф Марк Стаценко придумал меню, в котором нашлось место любимым…","просп. Мира, 119, стр. 19, ВДНХ",55.8324846,37.6246802,вторник: 11:00–21:00; среда: 11:00–21:00; четверг: 11:00–21:00; пятница: 11:00–21:00; суббота: 11:00–22:00; воскресенье: 11:00–22:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""tue"":[{""from"":""11:00"",""to"":""21:00""}],""wed"":[{""from"":""11:00"",""to"":""21:00""}],""thu"":[{""from"":""11:00"",""to"":""21:00""}],""fri"":[{""from"":""11:00"",""to"":""21:00""}],""sat"":[{""from"":""11:00"",""to"":""22:00""}],""sun"":[{""from"":""11:00"",""to"":""22:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/neo-508152/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-niu-iork-steik-khaus-270196,Нью-Йорк стейк-хаус,"Европейская классика и блюда на углях на первом этаже пятизвездочного отеля. Работающее в формате ресторана при отеле заведение утром кормит постояльцев завтраками, а сразу после становится стейк-хаусом. В меню, помимо борща и «Цезаря», можно найти стейки на гриле с фри и миньон…","Н.Арбат, 32, отель «Звезды Арбата»",55.75341,37.580739,понедельник: 06:30–23:00; вторник: 06:30–23:00; среда: 06:30–23:00; четверг: 06:30–23:00; пятница: 06:30–23:00; суббота: 06:30–23:00; воскресенье: 06:30–23:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""06:30"",""to"":""23:00""}],""tue"":[{""from"":""06:30"",""to"":""23:00""}],""wed"":[{""from"":""06:30"",""to"":""23:00""}],""thu"":[{""from"":""06:30"",""to"":""23:00""}],""fri"":[{""from"":""06:30"",""to"":""23:00""}],""sat"":[{""from"":""06:30"",""to"":""23:00""}],""sun"":[{""from"":""06:30"",""to"":""23:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/niu-iork-steik-khaus-270196/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-ognivo-1600902,Огниво,,"пл. Киевского Вокзала, 1а",55.7420754,37.5665175,понедельник: 09:00–23:00; вторник: 09:00–23:00; среда: 09:00–23:00; четверг: 09:00–23:00; пятница: 09:00–23:00; суббота: 09:00–23:00; воскресенье: 09:00–23:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""09:00"",""to"":""23:00""}],""tue"":[{""from"":""09:00"",""to"":""23:00""}],""wed"":[{""from"":""09:00"",""to"":""23:00""}],""thu"":[{""from"":""09:00"",""to"":""23:00""}],""fri"":[{""from"":""09:00"",""to"":""23:00""}],""sat"":[{""from"":""09:00"",""to"":""23:00""}],""sun"":[{""from"":""09:00"",""to"":""23:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/ognivo-1600902/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
